"|","|___uid","|__id","|__inningNumber","|__ballsActual","|__ballsUnique","|__oversUnique","|__oversActual","|__overNumber","|__ballNumber","|__totalRuns","|__batsmanRuns","|__isFour","|__isSix","|__isWicket","|__dismissalType","|__byes","|__legbyes","|__wides","|__noballs","|__penalties","|__wagonX","|__wagonY","|__wagonZone","|__timestamp","|__modified","|__batsmanPlayerId","|__bowlerPlayerId","|__outPlayerId","|__totalInningRuns","|__totalInningWickets","|__predictions","|__title","|__dismissalText__short","|__dismissalText__long","|__dismissalText__commentary","|__dismissalText","|__commentPreTextItems","|__commentPreTextItems__type","|__commentPreTextItems__html","|__commentTextItems__type","|__commentTextItems__html","|__commentPostTextItems__type","|__commentPostTextItems__html","|__commentPostTextItems","|__over__team__id","|__over__team__objectId","|__over__team__scribeId","|__over__team__slug","|__over__team__name","|__over__team__longName","|__over__team__abbreviation","|__over__team__unofficialName","|__over__team__imageUrl","|__over__team__isCountry","|__over__team__primaryColor","|__over__team__image__id","|__over__team__image__objectId","|__over__team__image__slug","|__over__team__image__url","|__over__team__image__width","|__over__team__image__height","|__over__team__image__caption","|__over__team__image__longCaption","|__over__team__image__credit","|__over__team__image__photographer","|__over__team__image__peerUrls","|__over__overNumber","|__over__overRuns","|__over__overWickets","|__over__totalRuns","|__over__totalWickets","|__over__target","|__over__overLimit","|__over__ballLimit","|__over__isMaiden","|__over__isComplete","|__over__isSuperOver","|__over__overEndBatsmen__player__id","|__over__overEndBatsmen__player__objectId","|__over__overEndBatsmen__player__name","|__over__overEndBatsmen__player__longName","|__over__overEndBatsmen__player__mobileName","|__over__overEndBatsmen__player__indexName","|__over__overEndBatsmen__player__battingName","|__over__overEndBatsmen__player__fieldingName","|__over__overEndBatsmen__player__slug","|__over__overEndBatsmen__player__imageUrl","|__over__overEndBatsmen__player__dateOfBirth__year","|__over__overEndBatsmen__player__dateOfBirth__month","|__over__overEndBatsmen__player__dateOfBirth__date","|__over__overEndBatsmen__player__dateOfDeath","|__over__overEndBatsmen__player__gender","|__over__overEndBatsmen__player__battingStyles__-","|__over__overEndBatsmen__player__bowlingStyles__-","|__over__overEndBatsmen__player__longBattingStyles__-","|__over__overEndBatsmen__player__longBowlingStyles__-","|__over__overEndBatsmen__player__image__id","|__over__overEndBatsmen__player__image__objectId","|__over__overEndBatsmen__player__image__slug","|__over__overEndBatsmen__player__image__url","|__over__overEndBatsmen__player__image__width","|__over__overEndBatsmen__player__image__height","|__over__overEndBatsmen__player__image__caption","|__over__overEndBatsmen__player__image__longCaption","|__over__overEndBatsmen__player__image__credit","|__over__overEndBatsmen__player__image__photographer","|__over__overEndBatsmen__player__image__peerUrls","|__over__overEndBatsmen__player__countryTeamId","|__over__overEndBatsmen__player__playerRoleTypeIds__-","|__over__overEndBatsmen__player__playingRoles__-","|__over__overEndBatsmen__player__headshotImage__id","|__over__overEndBatsmen__player__headshotImage__objectId","|__over__overEndBatsmen__player__headshotImage__slug","|__over__overEndBatsmen__player__headshotImage__url","|__over__overEndBatsmen__player__headshotImage__width","|__over__overEndBatsmen__player__headshotImage__height","|__over__overEndBatsmen__player__headshotImage__caption","|__over__overEndBatsmen__player__headshotImage__longCaption","|__over__overEndBatsmen__player__headshotImage__credit","|__over__overEndBatsmen__player__headshotImage__photographer","|__over__overEndBatsmen__player__headshotImage__peerUrls__FILM","|__over__overEndBatsmen__player__headshotImage__peerUrls__WIDE","|__over__overEndBatsmen__player__headshotImage__peerUrls__SQUARE","|__over__overEndBatsmen__runs","|__over__overEndBatsmen__balls","|__over__overEndBatsmen__fours","|__over__overEndBatsmen__sixes","|__over__overEndBowlers__player__id","|__over__overEndBowlers__player__objectId","|__over__overEndBowlers__player__name","|__over__overEndBowlers__player__longName","|__over__overEndBowlers__player__mobileName","|__over__overEndBowlers__player__indexName","|__over__overEndBowlers__player__battingName","|__over__overEndBowlers__player__fieldingName","|__over__overEndBowlers__player__slug","|__over__overEndBowlers__player__imageUrl","|__over__overEndBowlers__player__dateOfBirth__year","|__over__overEndBowlers__player__dateOfBirth__month","|__over__overEndBowlers__player__dateOfBirth__date","|__over__overEndBowlers__player__dateOfDeath","|__over__overEndBowlers__player__gender","|__over__overEndBowlers__player__battingStyles__-","|__over__overEndBowlers__player__bowlingStyles__-","|__over__overEndBowlers__player__longBattingStyles__-","|__over__overEndBowlers__player__longBowlingStyles__-","|__over__overEndBowlers__player__image__id","|__over__overEndBowlers__player__image__objectId","|__over__overEndBowlers__player__image__slug","|__over__overEndBowlers__player__image__url","|__over__overEndBowlers__player__image__width","|__over__overEndBowlers__player__image__height","|__over__overEndBowlers__player__image__caption","|__over__overEndBowlers__player__image__longCaption","|__over__overEndBowlers__player__image__credit","|__over__overEndBowlers__player__image__photographer","|__over__overEndBowlers__player__image__peerUrls","|__over__overEndBowlers__player__countryTeamId","|__over__overEndBowlers__player__playerRoleTypeIds__-","|__over__overEndBowlers__player__playingRoles__-","|__over__overEndBowlers__player__headshotImage__id","|__over__overEndBowlers__player__headshotImage__objectId","|__over__overEndBowlers__player__headshotImage__slug","|__over__overEndBowlers__player__headshotImage__url","|__over__overEndBowlers__player__headshotImage__width","|__over__overEndBowlers__player__headshotImage__height","|__over__overEndBowlers__player__headshotImage__caption","|__over__overEndBowlers__player__headshotImage__longCaption","|__over__overEndBowlers__player__headshotImage__credit","|__over__overEndBowlers__player__headshotImage__photographer","|__over__overEndBowlers__player__headshotImage__peerUrls__FILM","|__over__overEndBowlers__player__headshotImage__peerUrls__WIDE","|__over__overEndBowlers__player__headshotImage__peerUrls__SQUARE","|__over__overEndBowlers__overs","|__over__overEndBowlers__balls","|__over__overEndBowlers__maidens","|__over__overEndBowlers__conceded","|__over__overEndBowlers__wickets","|__over__overEndBowlers__currentType","|__over__rollover","|__over","|__batsmanStatText","|__bowlerStatText"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HTML","<br><br>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HTML","<b>5.15pm</b> Afternoon folks and welcome to the first T20 from Cape Town. In the context of the cricket to come this is an odd series that doesn't really fit, but it represents West Indies' best chance of success on this tour. They have a strong looking squad while South Africa have rested a few players, although still have plenty of talent. Toss and teams coming in just over ten minutes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.1.2","12469081","12469081","1","null","null","0.02","0.2","1","2","0","0","False","False","False","null","0","0","0","0","0","0","0","0","null","2016-10-06T18:06:41.000Z","6354","64443","null","1","0","null","Cottrell to van Wyk","","","","null","null","","","HTML","fuller length, swings back into the thigh pad of the right-hander, beating his attempted press to leg","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","null","null"
"1.1.3","12469087","12469087","1","null","null","0.03","0.3","1","3","6","6","False","True","False","null","0","0","0","0","0","350","132","2","null","2016-10-06T18:06:41.000Z","6354","64443","null","7","0","null","Cottrell to van Wyk","","","","null","null","","","HTML","shorter, too straight and whipped over deep-backward square leg, what timing, fast hands, pulled away, nailed","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","null","null"
"1.1.4","12469089","12469089","1","null","null","0.04","0.4","1","4","0","0","False","False","False","null","0","0","0","0","0","119","153","7","null","2016-10-06T18:06:41.000Z","6354","64443","null","7","0","null","Cottrell to van Wyk","","","","null","null","","","HTML","shortish again, outside off now, lucky for the bowler it's only cut to backward point","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","null","null"
"1.1.5","12469093","12469093","1","null","null","0.05","0.5","1","5","0","0","False","False","False","null","0","0","0","0","0","0","0","0","null","2016-10-06T18:06:41.000Z","6354","64443","null","7","0","null","Cottrell to van Wyk","","","","null","null","","","HTML","better, pitched up a foot outside off and left alone","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","null","null"
"1.1.6","12469095","12469095","1","null","null","0.06","0.6","1","6","0","0","False","False","False","null","0","0","0","0","0","0","0","0","null","2016-10-06T18:06:41.000Z","6354","64443","null","7","0","null","Cottrell to van Wyk","","","","null","null","","","HTML","goes to pull a ball on a length, misses, struck on the thigh pad too high for an lbw appeal","","","null","3","3","3","south-africa","South Africa","South Africa","SA","null","/db/PICTURES/CMS/313100/313125.logo.png","True","#04822B","313125","1241584","south-africa-logo","/db/PICTURES/CMS/313100/313125.logo.png","500","500","South Africa logo","South Africa logo","null","null","null","1","7","0","7","0","0","20","120","False","True","False","6354","47711","MN van Wyk","Morne van Wyk","van Wyk","van Wyk, MN","MN van Wyk","van Wyk","morne-van-wyk","/db/PICTURES/CMS/224000/224035.1.jpg","1979","3","20","null","M","rhb","sla","right-hand bat","slow left-arm orthodox","224035","929145","morn-van-wyk","/db/PICTURES/CMS/224000/224035.1.jpg","160","191","Morné van Wyk","Morné van Wyk","Sunfoil Dolphins","null","null","3","7","wicketkeeper batter","322084","1264458","morne-van-wyk-player-page-headshot-cutout-2021","/db/PICTURES/CMS/322000/322084.png","600","436","Morne van Wyk player page headshot cutout, 2021","Morne van Wyk player page headshot cutout, 2021","null","null","null","null","/db/PICTURES/CMS/322000/322084.square.png","6","5","0","1","64443","495551","SS Cottrell","Sheldon Cottrell","Cottrell","Cottrell, SS","SS Cottrell","Cottrell","sheldon-cottrell","/db/PICTURES/CMS/232700/232765.jpg","1989","8","19","null","M","rhb","lfm","right-hand bat","left-arm fast-medium","232765","966407","sheldon-cottrell-profile-photo","/db/PICTURES/CMS/232700/232765.jpg","160","200","Sheldon Cottrell profile photo","Sheldon Cottrell profile photo","Craig Cozier","null","null","4","4","bowler","316693","1251326","ss-cottrell-headshot","/db/PICTURES/CMS/316600/316693.png","600","436","SS Cottrell headshot","SS Cottrell headshot","null","null","null","null","null","1","6","0","7","0","1","null","","null","null"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50416","269280","RR Hendricks","Reeza Hendricks","Hendricks","Hendricks, RR","RR Hendricks","Hendricks","reeza-hendricks","/db/PICTURES/CMS/317900/317945.jpg","1989","8","14","null","M","rhb","ob","right-hand bat","right-arm offbreak","317945","1254911","reeza-hendricks-portrait","/db/PICTURES/CMS/317900/317945.jpg","160","200","Reeza Hendricks portrait","Reeza Hendricks portrait, November 19, 2020","Cricket South Africa","null","null","3","1","opening batter","322071","1264441","reeza-hendricks-player-page-headshot-cutout-2021","/db/PICTURES/CMS/322000/322071.png","600","436","Reeza Hendricks player page headshot cutout, 2021","Reeza Hendricks player page headshot cutout, 2021","null","null","null","null","/db/PICTURES/CMS/322000/322071.square.png","1","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.2.1","12469103","12469103","1","null","null","1.01","1.1","2","1","0","0","False","False","False","null","0","0","0","0","0","180","122","8","null","2016-10-06T18:06:41.000Z","50416","59339","null","7","0","null","Holder to Hendricks","","","","null","","HTML","<b>Jason Holder</b> at the other end...","HTML","pulled from outside off, gets an under-edge but it lands well short of the wicketkeeper","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","null","null"
"1.2.2","12469107","12469107","1","null","null","1.02","1.2","2","2","2","2","False","False","False","null","0","0","0","0","0","48","217","6","null","2016-10-06T18:06:41.000Z","50416","59339","null","9","0","null","Holder to Hendricks","","","","null","null","","","HTML","similar ball, this time cut without timing but gets it through the covers","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","null","null"
"1.2.3","12469109","12469109","1","null","null","1.03","1.3","2","3","0","0","False","False","False","null","0","0","0","0","0","0","0","0","null","2016-10-06T18:06:41.000Z","50416","59339","null","9","0","null","Holder to Hendricks","","","","null","null","","","HTML","fuller length, two-feet outside off, left alone","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","null","null"
"1.2.4","12469115","12469115","1","null","null","1.04","1.4","2","4","0","0","False","False","False","null","0","0","0","0","0","138","127","7","null","2016-10-06T18:06:41.000Z","50416","59339","null","9","0","null","Holder to Hendricks","","","","null","null","","","HTML","tighter line, now nudged out towards backward point","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","null","null"
"1.2.5","12469117","12469117","1","null","null","1.05","1.5","2","5","0","0","False","False","False","null","0","0","0","0","0","0","0","0","null","2016-10-06T18:06:41.000Z","50416","59339","null","9","0","null","Holder to Hendricks","","","","null","null","","","HTML","this leaves the right-hander who follows it and plays and misses, it zips through and carries to head height, nice to see","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","null","null"
